user,location,tweet,Tweet_punct
nivi_uwu,,"RT @ActionMovieKid: @realDonaldTrump In Transylvania, COUNT STOP YOU! https://t.co/HclYhpUX7M",RT ActionMovieKid realDonaldTrump In Transylvania COUNT STOP YOU httpstcoHclYhpUXM
strongsoulssing,,"RT @TalbertSwan: @realDonaldTrump WATCH: The police let these white supremacist thugs into the Capitol.

Everyone of them should be fired a…","RT TalbertSwan realDonaldTrump WATCH The police let these white supremacist thugs into the Capitol

Everyone of them should be fired a…"
strongsoulssing,,"RT @TalbertSwan: @realDonaldTrump Let’s be clear, these are not PROTESTERS. They are not PATRIOTS. They are thugs, seditionists, hoodlums,…",RT TalbertSwan realDonaldTrump Let’s be clear these are not PROTESTERS They are not PATRIOTS They are thugs seditionists hoodlums…
strongsoulssing,,"RT @TalbertSwan: @realDonaldTrump If these were Black lives matter protesters, you’d be threatening to have them shot, to sic vicious dogs…",RT TalbertSwan realDonaldTrump If these were Black lives matter protesters you’d be threatening to have them shot to sic vicious dogs…
strongsoulssing,,"RT @TalbertSwan: @realDonaldTrump Where are the arrests? These thugs broke into a Federal building, vandalized it, assaulted police, and mu…",RT TalbertSwan realDonaldTrump Where are the arrests These thugs broke into a Federal building vandalized it assaulted police and mu…
Otis74835223,,"@realDonaldTrump Governor Cuomo is as usual a Big Idiot or Bozo, which one Best fits, you make the call. Keeping Ne… https://t.co/KtPzzUar0u",realDonaldTrump Governor Cuomo is as usual a Big Idiot or Bozo which one Best fits you make the call Keeping Ne… httpstcoKtPzzUaru
goldenkhokolit,Mars,@realDonaldTrump 😖 hurry up get back on this app ... but twitter soon go down as it SHOULD🗣,realDonaldTrump 😖 hurry up get back on this app  but twitter soon go down as it SHOULD🗣
RoseBes45531059,,"RT @Beard_Of_Ted: @realDonaldTrump is a traitor to the United States.

I call for his removal from office by any and all legal means necess…","RT BeardOfTed realDonaldTrump is a traitor to the United States

I call for his removal from office by any and all legal means necess…"
DeborahAnnJohn7,,"RT @TalbertSwan: @realDonaldTrump You’re a sick, demented, cult leader and a piece of white supremacist trash.",RT TalbertSwan realDonaldTrump You’re a sick demented cult leader and a piece of white supremacist trash
PhuckinStarWars,,"RT @PhuckinStarWars: @realDonaldTrump The hush money children on file: 
Michael Parker, 10
Kelly Feuer, 12
Charles Bacon, 11
Rebecca Conway…","RT PhuckinStarWars realDonaldTrump The hush money children on file 
Michael Parker 
Kelly Feuer 
Charles Bacon 
Rebecca Conway…"
howruinspanish,,"RT @murray_nyc: @realDonaldTrump Meet the new president of the USA, Joe Biden, who will be sworn into office on January 20, 2021! https://t…",RT murraynyc realDonaldTrump Meet the new president of the USA Joe Biden who will be sworn into office on January   httpst…
pmbmklem,"Indiana, USA",RT @Livre__Opiniao: @realDonaldTrump All the world is seeing what is happening in US. Christians all of the world are praying for  justice.…,RT LivreOpiniao realDonaldTrump All the world is seeing what is happening in US Christians all of the world are praying for  justice…
JoeHunt49617135,,"RT @JoeHunt49617135: @realDonaldTrump 
Hey Donald, we all know that you have tiny hands,
my question is:

Do you have a tiny penis?

Reply…","RT JoeHunt realDonaldTrump 
Hey Donald we all know that you have tiny hands
my question is

Do you have a tiny penis

Reply…"
Otis74835223,,@realDonaldTrump The Dude arrested for taking Pelosi's podium looks like a Paid by the Left ANTIFA member not a Tru… https://t.co/pTZbt4gBr8,realDonaldTrump The Dude arrested for taking Pelosis podium looks like a Paid by the Left ANTIFA member not a Tru… httpstcopTZbtgBr
Lvnlife2xsrviv1,,"RT @Lvnlife2xsrviv1: @realDonaldTrump Fight like you are literally on a football field plowing down Nancy , Camilla , Biden and all their f…",RT Lvnlifexsrviv realDonaldTrump Fight like you are literally on a football field plowing down Nancy  Camilla  Biden and all their f…
PaganMediaBites,Politicians End SystemicRacism,RT @shay44able: @realDonaldTrump   Agreeing with Bishop Talbert Swan. https://t.co/SDhx098pFB,RT shayable realDonaldTrump   Agreeing with Bishop Talbert Swan httpstcoSDhxpFB
raffarmstrong,Alaska,@realDonaldTrump Dems are a bunch of tyrants.,realDonaldTrump Dems are a bunch of tyrants
Otis74835223,,@realDonaldTrump Where were the Fake News Idiot's the last 4 Years. Minneapolis &amp; Portland were burned and Looted w… https://t.co/Ne7bnND1Ca,realDonaldTrump Where were the Fake News Idiots the last  Years Minneapolis amp Portland were burned and Looted w… httpstcoNebnNDCa
PaganMediaBites,Politicians End SystemicRacism,"RT @TalbertSwan: @realDonaldTrump You’re a sick, demented, cult leader and a piece of white supremacist trash.",RT TalbertSwan realDonaldTrump You’re a sick demented cult leader and a piece of white supremacist trash
RockySingh,,RT @PALillie: @realDonaldTrump will be booted from @Twitter in short order under a #Biden Presidency &amp; no one on the left will put up much…,RT PALillie realDonaldTrump will be booted from Twitter in short order under a Biden Presidency amp no one on the left will put up much…
mainmanjr,Rehoboth Beach Baby,"@realDonaldTrump 
CNN
NYT
WaPo
MSNBC
AP
Reuters
ABC
CBS
NBC
NPR
Hannity
Fox News

Do DEMS even care?- ginning up Im… https://t.co/qE7Du6pZa6","realDonaldTrump 
CNN
NYT
WaPo
MSNBC
AP
Reuters
ABC
CBS
NBC
NPR
Hannity
Fox News

Do DEMS even care ginning up Im… httpstcoqEDupZa"
Otis74835223,,@realDonaldTrump I'll bet that Most of those inciting Riot were Pelosi paid ANTIFA members. Pelosi needs to be Impe… https://t.co/Kc0TtE7eED,realDonaldTrump Ill bet that Most of those inciting Riot were Pelosi paid ANTIFA members Pelosi needs to be Impe… httpstcoKcTtEeED
BernardUdoye,,"RT @Amaka_Ekwo: @realDonaldTrump 

You promised to MAGA, in 4 years you did all you could to fulfil the promise.

Many of your supporters a…","RT AmakaEkwo realDonaldTrump 

You promised to MAGA in  years you did all you could to fulfil the promise

Many of your supporters a…"
JoeHunt49617135,,"@realDonaldTrump 
Hey Donald, we all know that you have tiny hands,
my question is:

Do you have a tiny penis?

Rep… https://t.co/z40F7d7hVY","realDonaldTrump 
Hey Donald we all know that you have tiny hands
my question is

Do you have a tiny penis

Rep… httpstcozFdhVY"
puss_cakes,United States,"RT @puss_cakes: @realDonaldTrump 
Piss Em All Off and Announce It https://t.co/To22SePFLQ","RT pusscakes realDonaldTrump 
Piss Em All Off and Announce It httpstcoToSePFLQ"
ansteo20,,RT @TheBdubbleE: @realDonaldTrump Linsey Graham was right about you https://t.co/Nb8svlBHnO,RT TheBdubbleE realDonaldTrump Linsey Graham was right about you httpstcoNbsvlBHnO
AleTiger4,,"@realDonaldTrump how do you get impeached two times. 
BRUH YOU STUPID","realDonaldTrump how do you get impeached two times 
BRUH YOU STUPID"
lolcake70607991,"Jonesboro, GA",RT @browneyessr: @realDonaldTrump as a free american I think we need a legal do over ! throw everything out start over with no mail in ball…,RT browneyessr realDonaldTrump as a free american I think we need a legal do over  throw everything out start over with no mail in ball…
808Kiani,"Honolulu, HI",@realDonaldTrump Donald... I'm so sorry ur Twitter account got suspended bro!!,realDonaldTrump Donald Im so sorry ur Twitter account got suspended bro
White73737,,"RT @DavidKyaloM: @realDonaldTrump This Man @realDonaldTrump has the courage of a lion, the vision of a giraffe and the stamina &amp; endurance…",RT DavidKyaloM realDonaldTrump This Man realDonaldTrump has the courage of a lion the vision of a giraffe and the stamina amp endurance…
TedBBaxter,Like Pitbull I am worldwide,"@realdonaldtrump didn’t mention violence on Wednesday, much less provoke or incite it, writes Jeffrey Scott Shapiro… https://t.co/mY3zgbiCbp",realdonaldtrump didn’t mention violence on Wednesday much less provoke or incite it writes Jeffrey Scott Shapiro… httpstcomYzgbiCbp
Patti_Ayye,,RT @djflava6423: @realDonaldTrump thank you Mr. President for all that you have done for the United States! #PresidentTrump #FightForTrump…,RT djflava realDonaldTrump thank you Mr President for all that you have done for the United States PresidentTrump FightForTrump…
P_A_C_E_,"A2 , Mi",@realDonaldTrump we love you and still support you ❤ 👍🤝💪,realDonaldTrump we love you and still support you ❤ 👍🤝💪
Joni_Looking,Home MI & FL,"RT @Beard_Of_Ted: @realDonaldTrump is a traitor to the United States.

I call for his removal from office by any and all legal means necess…","RT BeardOfTed realDonaldTrump is a traitor to the United States

I call for his removal from office by any and all legal means necess…"
oom_rl,Maryland,"RT @TalbertSwan: @realDonaldTrump Where are the arrests? These thugs broke into a Federal building, vandalized it, assaulted police, and mu…",RT TalbertSwan realDonaldTrump Where are the arrests These thugs broke into a Federal building vandalized it assaulted police and mu…
GreyOwl3,,@realDonaldTrump s failure: speaking from the heart and telling the truth. He should have sung from #Bidens songbook which has none of that.,realDonaldTrump s failure speaking from the heart and telling the truth He should have sung from Bidens songbook which has none of that
xobxgirl,WNC,RT @KDC3313: @realDonaldTrump @VP @MarkMeadows @nytimes You are all #GOPTreason club members. Puppet. #PutinsActiveMeasuresPrograms https:/…,RT KDC realDonaldTrump VP MarkMeadows nytimes You are all GOPTreason club members Puppet PutinsActiveMeasuresPrograms https…
reaISteveBannon,"Washington, DC",@realDonaldTrump Just remember that this was all my idea.,realDonaldTrump Just remember that this was all my idea
JJBuckingham,MD,"@realdonaldtrump Donald John tRUMP should be put on the NO FLY LIST as of 12:01 p.m. on 1/30/21.
Along with ANYONE… https://t.co/9wda0P3PCJ","realdonaldtrump Donald John tRUMP should be put on the NO FLY LIST as of  pm on 
Along with ANYONE… httpstcowdaPPCJ"
HeshimuK,,RT @robweedn: @realDonaldTrump Haven’t checked in @realDonaldTrump in awhile but see that you’re still using every divisive method possible…,RT robweedn realDonaldTrump Haven’t checked in realDonaldTrump in awhile but see that you’re still using every divisive method possible…
LibelTrump,"New York, NY",@RealDonaldTrump wants more women in the workplace so he can whistle at them https://t.co/LGqheRArH0,RealDonaldTrump wants more women in the workplace so he can whistle at them httpstcoLGqheRArH
HeshimuK,,RT @sherry_bath: @realDonaldTrump Resignation would be healing! #PutinsActiveMeasuresPrograms #AmericaOrTrump #Treason https://t.co/xJF2bme…,RT sherrybath realDonaldTrump Resignation would be healing PutinsActiveMeasuresPrograms AmericaOrTrump Treason httpstcoxJFbme…
HeshimuK,,RT @KDC3313: @realDonaldTrump @VP @MarkMeadows @nytimes You are all #GOPTreason club members. Puppet. #PutinsActiveMeasuresPrograms https:/…,RT KDC realDonaldTrump VP MarkMeadows nytimes You are all GOPTreason club members Puppet PutinsActiveMeasuresPrograms https…
HeshimuK,,"RT @b_schwartzy: @realDonaldTrump Active Measures won't work. You have blown your cover, finally.

Helsinki showed us who you are. This der…","RT bschwartzy realDonaldTrump Active Measures wont work You have blown your cover finally

Helsinki showed us who you are This der…"
rollinthund3r,UNITED STATES OF AMERICA,"@realDonaldTrump is still my President……….

don't be mad………….

Prove Me Wrong !!","realDonaldTrump is still my President………

dont be mad…………

Prove Me Wrong "
HeshimuK,,RT @NoIsNotTheFina1: @realDonaldTrump The only thing you proved yesterday is that everything we’ve warned about you is true. #DictatorDon #…,RT NoIsNotTheFina realDonaldTrump The only thing you proved yesterday is that everything we’ve warned about you is true DictatorDon …
creeperdude396,earth,@realDonaldTrump BIG QUESTION! do you like lasanga,realDonaldTrump BIG QUESTION do you like lasanga
DTrumpInsulter,"Washington, DC","@realDonaldTrump I'd say you're funny, but looks aren't everything.",realDonaldTrump Id say youre funny but looks arent everything
julienfurnace,"Melbourne, Victoria",@realDonaldTrump to redirect to @M_McCormackMP,realDonaldTrump to redirect to MMcCormackMP
RChoranz,,@realDonaldTrump miss you Trump  #stopthesteal,realDonaldTrump miss you Trump  stopthesteal
shirlfior,,"RT @kxw232: @realDonaldTrump I remember Azar recently on GMA, gleefully saying ""state and local.governments have to role in the vaccination…",RT kxw realDonaldTrump I remember Azar recently on GMA gleefully saying state and localgovernments have to role in the vaccination…
AAlfateh,Arabian Gulf-Bahrain,"@realDonaldTrump I miss you my friend 

Waiting for your revolution 

All the best 🌺❤️","realDonaldTrump I miss you my friend 

Waiting for your revolution 

All the best 🌺❤️"
ThePunchFairy,,@RealDonaldTrump *punch*,RealDonaldTrump punch
Kimeee26470956,,RT @rosalita356: @realDonaldTrump Just to put this tweet into perspective 😏 https://t.co/nxlxJhIEEG,RT rosalita realDonaldTrump Just to put this tweet into perspective 😏 httpstconxlxJhIEEG
sookiesonya,,@realDonaldTrump is still our President regardless,realDonaldTrump is still our President regardless
lemdfde,Le Monde ,"RT @Mavro_Arni: @realDonaldTrump January 20, 2021. The date that grandpa Traitor is moved to a managed care facility. #TrumpCoupAttempt #Tr…",RT MavroArni realDonaldTrump January   The date that grandpa Traitor is moved to a managed care facility TrumpCoupAttempt Tr…
BritainBestCou1,,@realDonaldTrump can you give out eegs https://t.co/lwQThn60xv,realDonaldTrump can you give out eegs httpstcolwQThnxv
Donsdawg,The Real World,@realDonaldTrump is a greedy POS!,realDonaldTrump is a greedy POS
lemdfde,Le Monde ,"RT @John_Hendrick: @realDonaldTrump
#LockHimUpNow #TrumpCrimesCommission

CNN: Police clearing pro-Trump mob from US Capitol after rioters…","RT JohnHendrick realDonaldTrump
LockHimUpNow TrumpCrimesCommission

CNN Police clearing proTrump mob from US Capitol after rioters…"
KENDOIT5,,"@realDonaldTrump 
ONLY HERE FOR TRUMP
@jack is a NAZI TERRORIST 
@Twitter is a public forum 
Social engineering pro… https://t.co/C0j3De03Zi","realDonaldTrump 
ONLY HERE FOR TRUMP
jack is a NAZI TERRORIST 
Twitter is a public forum 
Social engineering pro… httpstcoCjDeZi"
GUFU7777777,,RT @EASYXRP: @realDonaldTrump @dougfasho #XRP is your Solution! ✌🏼😎✌🏼 https://t.co/gaXeWXeYFx,RT EASYXRP realDonaldTrump dougfasho XRP is your Solution ✌🏼😎✌🏼 httpstcogaXeWXeYFx
Why__President,United States,"RT @MontyBoa99: @realDonaldTrump Trump lied when he claimed he sent the National Guard to DC. He *blocked* them from assisting. 

It took a…","RT MontyBoa realDonaldTrump Trump lied when he claimed he sent the National Guard to DC He blocked them from assisting 

It took a…"
